logger: Circle 48 started on Raspberry Pi 400 4GB (AArch64)
 logger: Revision code is c03130, compiler has been GCC 11.3.1
 interruptgic: write32 [ff841100] = 40000000
 interruptgic: read32 [ff84200c] = 1e
00:00:14.82 interruptgic: read32 [ff84200c] = 1e
00:00:14.83 interruptgic: write32 [ff842010] = 1e
00:00:14.83 interruptgic: read32 [ff84200c] = 1e
00:00:14.84 interruptgic: write32 [ff842010] = 1e
00:00:14.84 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3010680 param2 0x40409
00:00:14.85 xhciep: TRB enqueued:
00:00:14.86 xhciep: Dumping 0x10 bytes starting at 0x624230
00:00:14.86 xhciep: 4230: 80 06 01 03 09 04 04 00-08 00 00 00 41 08 03 00
00:00:14.87 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xde9080 param2 0x4
00:00:14.87 xhciep: TRB enqueued:
00:00:14.88 xhciep: Dumping 0x10 bytes starting at 0x624240
00:00:14.88 xhciep: 4240: 80 90 DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:14.89 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:14.90 xhciep: TRB enqueued:
00:00:14.90 xhciep: Dumping 0x10 bytes starting at 0x624250
00:00:14.90 xhciep: 4250: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:14.91 xhcimmiospace: write32 [108] = 1
00:00:14.92 interruptgic: read32 [ff84200c] = af
00:00:14.92 xhci: IRQ
00:00:14.92 xhcimmiospace: read32 [24] = 8
00:00:14.92 xhcimmiospace: write32 [24] = 8
00:00:14.92 xhcimmiospace: read32 [220] = 3
00:00:14.92 xhcimmiospace: write32 [220] = 3
00:00:14.92 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:14.92 xhcimmiospace: write32 [238] = 600a68
00:00:14.92 xhcimmiospace: write32 [23c] = 4
00:00:14.92 interruptgic: write32 [ff842010] = af
00:00:14.92 interruptgic: read32 [ff84200c] = 1e
00:00:14.93 interruptgic: write32 [ff842010] = 1e
00:00:14.93 interruptgic: read32 [ff84200c] = 1e
00:00:14.94 interruptgic: write32 [ff842010] = 1e
00:00:14.94 interruptgic: read32 [ff84200c] = 1e
00:00:14.95 interruptgic: write32 [ff842010] = 1e
00:00:14.95 interruptgic: read32 [ff84200c] = 1e
00:00:14.96 interruptgic: write32 [ff842010] = 1e
00:00:14.96 interruptgic: read32 [ff84200c] = 1e
00:00:14.97 interruptgic: write32 [ff842010] = 1e
00:00:14.97 interruptgic: read32 [ff84200c] = 1e
00:00:14.98 interruptgic: write32 [ff842010] = 1e
00:00:14.98 interruptgic: read32 [ff84200c] = 1e
00:00:14.99 interruptgic: write32 [ff842010] = 1e
00:00:14.99 interruptgic: read32 [ff84200c] = 1e
00:00:15.00 interruptgic: write32 [ff842010] = 1e
00:00:15.00 interruptgic: read32 [ff84200c] = 1e
00:00:15.01 interruptgic: write32 [ff842010] = 1e
00:00:15.01 interruptgic: read32 [ff84200c] = 1e
00:00:15.02 interruptgic: write32 [ff842010] = 1e
00:00:15.02 interruptgic: read32 [ff84200c] = 1e
00:00:15.03 interruptgic: write32 [ff842010] = 1e
00:00:15.03 interruptgic: read32 [ff84200c] = 1e
00:00:15.04 interruptgic: write32 [ff842010] = 1e
00:00:15.04 interruptgic: read32 [ff84200c] = 1e
00:00:15.05 interruptgic: write32 [ff842010] = 1e
00:00:15.05 interruptgic: read32 [ff84200c] = 1e
00:00:15.06 interruptgic: write32 [ff842010] = 1e
00:00:15.06 interruptgic: read32 [ff84200c] = 1e
00:00:15.07 interruptgic: write32 [ff842010] = 1e
00:00:15.07 interruptgic: read32 [ff84200c] = 1e
00:00:15.08 interruptgic: write32 [ff842010] = 1e
00:00:15.08 interruptgic: read32 [ff84200c] = 1e
00:00:15.09 interruptgic: write32 [ff842010] = 1e
00:00:15.09 interruptgic: read32 [ff84200c] = 1e
00:00:15.10 interruptgic: write32 [ff842010] = 1e
00:00:15.10 interruptgic: read32 [ff84200c] = 1e
00:00:15.11 interruptgic: write32 [ff842010] = 1e
00:00:15.11 interruptgic: read32 [ff84200c] = 1e
00:00:15.12 interruptgic: write32 [ff842010] = 1e
00:00:15.12 interruptgic: read32 [ff84200c] = 1e
00:00:15.13 interruptgic: write32 [ff842010] = 1e
00:00:15.13 interruptgic: read32 [ff84200c] = 1e
00:00:15.14 interruptgic: write32 [ff842010] = 1e
00:00:15.14 interruptgic: read32 [ff84200c] = 1e
00:00:15.15 interruptgic: write32 [ff842010] = 1e
00:00:15.15 interruptgic: read32 [ff84200c] = 1e
00:00:15.16 interruptgic: write32 [ff842010] = 1e
00:00:15.16 interruptgic: read32 [ff84200c] = 1e
00:00:15.17 interruptgic: write32 [ff842010] = 1e
00:00:15.17 interruptgic: read32 [ff84200c] = 1e
00:00:15.18 interruptgic: write32 [ff842010] = 1e
00:00:15.18 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3010680 param2 0xe0409
00:00:15.19 xhciep: TRB enqueued:
00:00:15.20 xhciep: Dumping 0x10 bytes starting at 0x624260
00:00:15.20 xhciep: 4260: 80 06 01 03 09 04 0E 00-08 00 00 00 41 08 03 00
00:00:15.21 xhciep: Enqueue TRB control 0x10c00 status 0xe param1 0xde9080 param2 0x4
00:00:15.21 interruptgic: read32 [ff84200c] = 1e
00:00:15.22 interruptgic: write32 [ff842010] = 1e
00:00:15.21 xhciep: TRB enqueued:
00:00:15.23 xhciep: Dumping 0x10 bytes starting at 0x624270
00:00:15.23 xhciep: 4270: 80 90 DE 00 04 00 00 00-0E 00 00 00 01 0C 01 00
00:00:15.24 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:15.25 xhciep: TRB enqueued:
00:00:15.25 xhciep: Dumping 0x10 bytes starting at 0x624280
00:00:15.25 xhciep: 4280: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:15.26 xhcimmiospace: write32 [108] = 1
00:00:15.26 interruptgic: read32 [ff84200c] = 1e
00:00:15.27 interruptgic: write32 [ff842010] = 1e
00:00:15.27 interruptgic: read32 [ff84200c] = af
00:00:15.27 xhci: IRQ
00:00:15.27 xhcimmiospace: read32 [24] = 8
00:00:15.27 xhcimmiospace: write32 [24] = 8
00:00:15.27 xhcimmiospace: read32 [220] = 3
00:00:15.27 xhcimmiospace: write32 [220] = 3
00:00:15.27 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:15.27 xhcimmiospace: write32 [238] = 600a78
00:00:15.27 xhcimmiospace: write32 [23c] = 4
00:00:15.27 interruptgic: write32 [ff842010] = af
00:00:15.27 interruptgic: read32 [ff84200c] = 1e
00:00:15.28 interruptgic: write32 [ff842010] = 1e
00:00:15.28 interruptgic: read32 [ff84200c] = 1e
00:00:15.29 interruptgic: write32 [ff842010] = 1e
00:00:15.29 interruptgic: read32 [ff84200c] = 1e
00:00:15.30 interruptgic: write32 [ff842010] = 1e
00:00:15.30 interruptgic: read32 [ff84200c] = 1e
00:00:15.31 interruptgic: write32 [ff842010] = 1e
00:00:15.31 interruptgic: read32 [ff84200c] = 1e
00:00:15.32 interruptgic: write32 [ff842010] = 1e
00:00:15.32 interruptgic: read32 [ff84200c] = 1e
00:00:15.33 interruptgic: write32 [ff842010] = 1e
00:00:15.33 interruptgic: read32 [ff84200c] = 1e
00:00:15.34 interruptgic: write32 [ff842010] = 1e
00:00:15.34 interruptgic: read32 [ff84200c] = 1e
00:00:15.35 interruptgic: write32 [ff842010] = 1e
00:00:15.35 interruptgic: read32 [ff84200c] = 1e
00:00:15.36 interruptgic: write32 [ff842010] = 1e
00:00:15.36 interruptgic: read32 [ff84200c] = 1e
00:00:15.37 interruptgic: write32 [ff842010] = 1e
00:00:15.37 interruptgic: read32 [ff84200c] = 1e
00:00:15.38 interruptgic: write32 [ff842010] = 1e
00:00:15.38 interruptgic: read32 [ff84200c] = 1e
00:00:15.39 interruptgic: write32 [ff842010] = 1e
00:00:15.39 interruptgic: read32 [ff84200c] = 1e
00:00:15.40 interruptgic: write32 [ff842010] = 1e
00:00:15.40 interruptgic: read32 [ff84200c] = 1e
00:00:15.41 interruptgic: write32 [ff842010] = 1e
00:00:15.41 interruptgic: read32 [ff84200c] = 1e
00:00:15.42 interruptgic: write32 [ff842010] = 1e
00:00:15.42 interruptgic: read32 [ff84200c] = 1e
00:00:15.43 interruptgic: write32 [ff842010] = 1e
00:00:15.43 interruptgic: read32 [ff84200c] = 1e
00:00:15.44 interruptgic: write32 [ff842010] = 1e
00:00:15.44 interruptgic: read32 [ff84200c] = 1e
00:00:15.45 interruptgic: write32 [ff842010] = 1e
00:00:15.45 interruptgic: read32 [ff84200c] = 1e
00:00:15.46 interruptgic: write32 [ff842010] = 1e
00:00:15.46 interruptgic: read32 [ff84200c] = 1e
00:00:15.47 interruptgic: write32 [ff842010] = 1e
00:00:15.47 interruptgic: read32 [ff84200c] = 1e
00:00:15.48 interruptgic: write32 [ff842010] = 1e
00:00:15.48 interruptgic: read32 [ff84200c] = 1e
00:00:15.49 interruptgic: write32 [ff842010] = 1e
00:00:15.49 interruptgic: read32 [ff84200c] = 1e
00:00:15.50 interruptgic: write32 [ff842010] = 1e
00:00:15.50 interruptgic: read32 [ff84200c] = 1e
00:00:15.51 interruptgic: write32 [ff842010] = 1e
00:00:15.51 interruptgic: read32 [ff84200c] = 1e
00:00:15.52 interruptgic: write32 [ff842010] = 1e
00:00:15.52 interruptgic: read32 [ff84200c] = 1e
00:00:15.53 interruptgic: write32 [ff842010] = 1e
00:00:15.53 interruptgic: read32 [ff84200c] = 1e
00:00:15.54 interruptgic: write32 [ff842010] = 1e
00:00:15.54 interruptgic: read32 [ff84200c] = 1e
00:00:15.55 interruptgic: write32 [ff842010] = 1e
00:00:15.55 interruptgic: read32 [ff84200c] = 1e
00:00:15.56 interruptgic: write32 [ff842010] = 1e
00:00:15.56 interruptgic: read32 [ff84200c] = 1e
00:00:15.57 interruptgic: write32 [ff842010] = 1e
00:00:15.57 interruptgic: read32 [ff84200c] = 1e
00:00:15.58 interruptgic: write32 [ff842010] = 1e
00:00:15.58 interruptgic: read32 [ff84200c] = 1e
00:00:15.59 interruptgic: write32 [ff842010] = 1e
00:00:15.59 interruptgic: read32 [ff84200c] = 1e
00:00:15.60 interruptgic: write32 [ff842010] = 1e
00:00:15.60 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3000680 param2 0x40000
00:00:15.61 xhciep: TRB enqueued:
00:00:15.61 xhciep: Dumping 0x10 bytes starting at 0x624290
00:00:15.62 xhciep: 4290: 80 06 00 03 00 00 04 00-08 00 00 00 41 08 03 00
00:00:15.63 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xdefc00 param2 0x4
00:00:15.63 xhciep: TRB enqueued:
00:00:15.64 xhciep: Dumping 0x10 bytes starting at 0x6242A0
00:00:15.64 xhciep: 42A0: 00 FC DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:15.65 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:15.66 xhciep: TRB enqueued:
00:00:15.66 xhciep: Dumping 0x10 bytes starting at 0x6242B0
00:00:15.66 xhciep: 42B0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:15.67 xhcimmiospace: write32 [108] = 1
00:00:15.68 interruptgic: read32 [ff84200c] = af
00:00:15.68 xhci: IRQ
00:00:15.68 xhcimmiospace: read32 [24] = 8
00:00:15.68 xhcimmiospace: write32 [24] = 8
00:00:15.68 xhcimmiospace: read32 [220] = 3
00:00:15.68 xhcimmiospace: write32 [220] = 3
00:00:15.68 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:15.68 xhcimmiospace: write32 [238] = 600a88
00:00:15.68 xhcimmiospace: write32 [23c] = 4
00:00:15.68 interruptgic: write32 [ff842010] = af
00:00:15.68 interruptgic: read32 [ff84200c] = 1e
00:00:15.69 interruptgic: write32 [ff842010] = 1e
00:00:15.69 interruptgic: read32 [ff84200c] = 1e
00:00:15.70 interruptgic: write32 [ff842010] = 1e
00:00:15.70 interruptgic: read32 [ff84200c] = 1e
00:00:15.71 interruptgic: write32 [ff842010] = 1e
00:00:15.71 interruptgic: read32 [ff84200c] = 1e
00:00:15.72 interruptgic: write32 [ff842010] = 1e
00:00:15.72 interruptgic: read32 [ff84200c] = 1e
00:00:15.73 interruptgic: write32 [ff842010] = 1e
00:00:15.73 interruptgic: read32 [ff84200c] = 1e
00:00:15.74 interruptgic: write32 [ff842010] = 1e
00:00:15.74 interruptgic: read32 [ff84200c] = 1e
00:00:15.75 interruptgic: write32 [ff842010] = 1e
00:00:15.75 interruptgic: read32 [ff84200c] = 1e
00:00:15.76 interruptgic: write32 [ff842010] = 1e
00:00:15.76 interruptgic: read32 [ff84200c] = 1e
00:00:15.77 interruptgic: write32 [ff842010] = 1e
00:00:15.77 interruptgic: read32 [ff84200c] = 1e
00:00:15.78 interruptgic: write32 [ff842010] = 1e
00:00:15.78 interruptgic: read32 [ff84200c] = 1e
00:00:15.79 interruptgic: write32 [ff842010] = 1e
00:00:15.79 interruptgic: read32 [ff84200c] = 1e
00:00:15.80 interruptgic: write32 [ff842010] = 1e
00:00:15.80 interruptgic: read32 [ff84200c] = 1e
00:00:15.81 interruptgic: write32 [ff842010] = 1e
00:00:15.81 interruptgic: read32 [ff84200c] = 1e
00:00:15.82 interruptgic: write32 [ff842010] = 1e
00:00:15.82 interruptgic: read32 [ff84200c] = 1e
00:00:15.83 interruptgic: write32 [ff842010] = 1e
00:00:15.83 interruptgic: read32 [ff84200c] = 1e
00:00:15.84 interruptgic: write32 [ff842010] = 1e
00:00:15.84 interruptgic: read32 [ff84200c] = 1e
00:00:15.85 interruptgic: write32 [ff842010] = 1e
00:00:15.85 interruptgic: read32 [ff84200c] = 1e
00:00:15.86 interruptgic: write32 [ff842010] = 1e
00:00:15.86 interruptgic: read32 [ff84200c] = 1e
00:00:15.87 interruptgic: write32 [ff842010] = 1e
00:00:15.87 interruptgic: read32 [ff84200c] = 1e
00:00:15.88 interruptgic: write32 [ff842010] = 1e
00:00:15.88 interruptgic: read32 [ff84200c] = 1e
00:00:15.89 interruptgic: write32 [ff842010] = 1e
00:00:15.89 interruptgic: read32 [ff84200c] = 1e
00:00:15.90 interruptgic: write32 [ff842010] = 1e
00:00:15.90 interruptgic: read32 [ff84200c] = 1e
00:00:15.91 interruptgic: write32 [ff842010] = 1e
00:00:15.91 interruptgic: read32 [ff84200c] = 1e
00:00:15.92 interruptgic: write32 [ff842010] = 1e
00:00:15.92 interruptgic: read32 [ff84200c] = 1e
00:00:15.93 interruptgic: write32 [ff842010] = 1e
00:00:15.93 interruptgic: read32 [ff84200c] = 1e
00:00:15.94 interruptgic: write32 [ff842010] = 1e
00:00:15.94 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3020680 param2 0x40409
00:00:15.95 xhciep: TRB enqueued:
00:00:15.96 xhciep: Dumping 0x10 bytes starting at 0x6242C0
00:00:15.96 xhciep: 42C0: 80 06 02 03 09 04 04 00-08 00 00 00 41 08 03 00
00:00:15.97 xhciep: Enqueue TRB control 0x10c00 status 0x4 param1 0xde9080 param2 0x4
00:00:15.97 xhciep: TRB enqueued:
00:00:15.98 xhciep: Dumping 0x10 bytes starting at 0x6242D0
00:00:15.98 xhciep: 42D0: 80 90 DE 00 04 00 00 00-04 00 00 00 01 0C 01 00
00:00:15.99 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:16.00 xhciep: TRB enqueued:
00:00:16.00 xhciep: Dumping 0x10 bytes starting at 0x6242E0
00:00:16.00 interruptgic: read32 [ff84200c] = 1e
00:00:16.01 interruptgic: write32 [ff842010] = 1e
00:00:16.01 xhciep: 42E0: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:16.02 xhcimmiospace: write32 [108] = 1
00:00:16.02 interruptgic: read32 [ff84200c] = 1e
00:00:16.03 interruptgic: write32 [ff842010] = 1e
00:00:16.03 interruptgic: read32 [ff84200c] = af
00:00:16.03 xhci: IRQ
00:00:16.03 xhcimmiospace: read32 [24] = 8
00:00:16.03 xhcimmiospace: write32 [24] = 8
00:00:16.03 xhcimmiospace: read32 [220] = 3
00:00:16.03 xhcimmiospace: write32 [220] = 3
00:00:16.03 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:16.03 xhcimmiospace: write32 [238] = 600a98
00:00:16.03 xhcimmiospace: write32 [23c] = 4
00:00:16.03 interruptgic: write32 [ff842010] = af
00:00:16.03 interruptgic: read32 [ff84200c] = 1e
00:00:16.04 interruptgic: write32 [ff842010] = 1e
00:00:16.04 interruptgic: read32 [ff84200c] = 1e
00:00:16.05 interruptgic: write32 [ff842010] = 1e
00:00:16.05 interruptgic: read32 [ff84200c] = 1e
00:00:16.06 interruptgic: write32 [ff842010] = 1e
00:00:16.06 interruptgic: read32 [ff84200c] = 1e
00:00:16.07 interruptgic: write32 [ff842010] = 1e
00:00:16.07 interruptgic: read32 [ff84200c] = 1e
00:00:16.08 interruptgic: write32 [ff842010] = 1e
00:00:16.08 interruptgic: read32 [ff84200c] = 1e
00:00:16.09 interruptgic: write32 [ff842010] = 1e
00:00:16.09 interruptgic: read32 [ff84200c] = 1e
00:00:16.10 interruptgic: write32 [ff842010] = 1e
00:00:16.10 interruptgic: read32 [ff84200c] = 1e
00:00:16.11 interruptgic: write32 [ff842010] = 1e
00:00:16.11 interruptgic: read32 [ff84200c] = 1e
00:00:16.12 interruptgic: write32 [ff842010] = 1e
00:00:16.12 interruptgic: read32 [ff84200c] = 1e
00:00:16.13 interruptgic: write32 [ff842010] = 1e
00:00:16.13 interruptgic: read32 [ff84200c] = 1e
00:00:16.14 interruptgic: write32 [ff842010] = 1e
00:00:16.14 interruptgic: read32 [ff84200c] = 1e
00:00:16.15 interruptgic: write32 [ff842010] = 1e
00:00:16.15 interruptgic: read32 [ff84200c] = 1e
00:00:16.16 interruptgic: write32 [ff842010] = 1e
00:00:16.16 interruptgic: read32 [ff84200c] = 1e
00:00:16.17 interruptgic: write32 [ff842010] = 1e
00:00:16.17 interruptgic: read32 [ff84200c] = 1e
00:00:16.18 interruptgic: write32 [ff842010] = 1e
00:00:16.18 interruptgic: read32 [ff84200c] = 1e
00:00:16.19 interruptgic: write32 [ff842010] = 1e
00:00:16.19 interruptgic: read32 [ff84200c] = 1e
00:00:16.20 interruptgic: write32 [ff842010] = 1e
00:00:16.20 interruptgic: read32 [ff84200c] = 1e
00:00:16.21 interruptgic: write32 [ff842010] = 1e
00:00:16.21 interruptgic: read32 [ff84200c] = 1e
00:00:16.22 interruptgic: write32 [ff842010] = 1e
00:00:16.22 interruptgic: read32 [ff84200c] = 1e
00:00:16.23 interruptgic: write32 [ff842010] = 1e
00:00:16.23 interruptgic: read32 [ff84200c] = 1e
00:00:16.24 interruptgic: write32 [ff842010] = 1e
00:00:16.24 interruptgic: read32 [ff84200c] = 1e
00:00:16.25 interruptgic: write32 [ff842010] = 1e
00:00:16.25 interruptgic: read32 [ff84200c] = 1e
00:00:16.26 interruptgic: write32 [ff842010] = 1e
00:00:16.26 interruptgic: read32 [ff84200c] = 1e
00:00:16.27 interruptgic: write32 [ff842010] = 1e
00:00:16.27 interruptgic: read32 [ff84200c] = 1e
00:00:16.28 interruptgic: write32 [ff842010] = 1e
00:00:16.28 interruptgic: read32 [ff84200c] = 1e
00:00:16.29 interruptgic: write32 [ff842010] = 1e
00:00:16.29 interruptgic: read32 [ff84200c] = 1e
00:00:16.30 interruptgic: write32 [ff842010] = 1e
00:00:16.30 interruptgic: read32 [ff84200c] = 1e
00:00:16.31 interruptgic: write32 [ff842010] = 1e
00:00:16.31 interruptgic: read32 [ff84200c] = 1e
00:00:16.32 interruptgic: write32 [ff842010] = 1e
00:00:16.32 interruptgic: read32 [ff84200c] = 1e
00:00:16.33 interruptgic: write32 [ff842010] = 1e
00:00:16.33 interruptgic: read32 [ff84200c] = 1e
00:00:16.34 interruptgic: write32 [ff842010] = 1e
00:00:16.34 interruptgic: read32 [ff84200c] = 1e
00:00:16.35 interruptgic: write32 [ff842010] = 1e
00:00:16.35 xhciep: Enqueue TRB control 0x30840 status 0x8 param1 0x3020680 param2 0x240409
00:00:16.36 xhciep: TRB enqueued:
00:00:16.37 xhciep: Dumping 0x10 bytes starting at 0x6242F0
00:00:16.37 xhciep: 42F0: 80 06 02 03 09 04 24 00-08 00 00 00 41 08 03 00
00:00:16.38 xhciep: Enqueue TRB control 0x10c00 status 0x24 param1 0xde9080 param2 0x4
00:00:16.39 xhciep: TRB enqueued:
00:00:16.39 xhciep: Dumping 0x10 bytes starting at 0x624300
00:00:16.39 xhciep: 4300: 80 90 DE 00 04 00 00 00-24 00 00 00 01 0C 01 00
00:00:16.40 xhciep: Enqueue TRB control 0x1020 status 0x0 param1 0x0 param2 0x0
00:00:16.41 xhciep: TRB enqueued:
00:00:16.41 xhciep: Dumping 0x10 bytes starting at 0x624310
00:00:16.42 xhciep: 4310: 00 00 00 00 00 00 00 00-00 00 00 00 21 10 00 00
00:00:16.42 xhcimmiospace: write32 [108] = 1
00:00:16.43 interruptgic: read32 [ff84200c] = af
00:00:16.43 xhci: IRQ
00:00:16.43 xhcimmiospace: read32 [24] = 8
00:00:16.43 xhcimmiospace: write32 [24] = 8
00:00:16.43 xhcimmiospace: read32 [220] = 3
00:00:16.43 xhcimmiospace: write32 [220] = 3
00:00:16.43 xhciep: Transfer event on endpoint 1 (completion 1, length 0)
00:00:16.43 xhcimmiospace: write32 [238] = 600aa8
00:00:16.43 xhcimmiospace: write32 [23c] = 4
00:00:16.43 interruptgic: write32 [ff842010] = af
00:00:16.43 interruptgic: read32 [ff84200c] = 1e
00:00:16.44 interruptgic: write32 [ff842010] = 1e
00:00:16.44 interruptgic: read32 [ff84200c] = 1e
00:00:16.45 interruptgic: write32 [ff842010] = 1e
00:00:16.45 interruptgic: read32 [ff84200c] = 1e
00:00:16.46 interruptgic: write32 [ff842010] = 1e
00:00:16.46 interruptgic: read32 [ff84200c] = 1e
00:00:16.47 interruptgic: write32 [ff842010] = 1e
00:00:16.47 interruptgic: read32 [ff84200c] = 1e
00:00:16.48 interruptgic: write32 [ff842010] = 1e
00:00:16.48 interruptgic: read32 [ff84200c] = 1e
00:00:16.49 interruptgic: write32 [ff842010] = 1e
00:00:16.49 interruptgic: read32 [ff84200c] = 1e
00:00:16.50 interruptgic: write32 [ff842010] = 1e
00:00:16.50 interruptgic: read32 [ff84200c] = 1e
00:00:16.51 interruptgic: write32 [ff842010] = 1e
00:00:16.51 interruptgic: read32 [ff84200c] = 1e
00:00:16.52 interruptgic: write32 [ff842010] = 1e
00:00:16.52 interruptgic: read32 [ff84200c] = 1e
00:00:16.53 interruptgic: write32 [ff842010] = 1e
00:00:16.53 interruptgic: read32 [ff84200c] = 1e
00:00:16.54 interruptgic: write32 [ff842010] = 1e
00:00:16.54 interruptgic: read32 [ff84200c] = 1e
00:00:16.55 interruptgic: write32 [ff842010] = 1e
00:00:16.55 interruptgic: read32 [ff84200c] = 1e
00:00:16.56 interruptgic: write32 [ff842010] = 1e
00:00:16.56 interruptgic: read32 [ff84200c] = 1e
00:00:16.57 interruptgic: write32 [ff842010] = 1e
00:00:16.57 interruptgic: read32 [ff84200c] = 1e
00:00:16.58 interruptgic: write32 [ff842010] = 1e
00:00:16.58 interruptgic: read32 [ff84200c] = 1e
00:00:16.59 interruptgic: write32 [ff842010] = 1e
00:00:16.59 interruptgic: read32 [ff84200c] = 1e
00:00:16.60 interruptgic: write32 [ff842010] = 1e
00:00:16.60 interruptgic: read32 [ff84200c] = 1e
00:00:16.61 interruptgic: write32 [ff842010] = 1e
00:00:16.61 interruptgic: read32 [ff84200c] = 1e
00:00:16.62 interruptgic: write32 [ff842010] = 1e
00:00:16.62 interruptgic: read32 [ff84200c] = 1e
